date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_3_strike,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,plus_4_strike,plus_5_strike,minus_3_call_ticker,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,plus_4_call_ticker,plus_5_call_ticker,minus_3_call_open,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,plus_4_call_open,plus_5_call_open,minus_3_call_high,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,plus_4_call_high,plus_5_call_high,minus_3_call_low,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,plus_4_call_low,plus_5_call_low,minus_3_call_close,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,plus_4_call_close,plus_5_call_close,minus_3_call_volume,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,plus_4_call_volume,plus_5_call_volume,minus_3_call_vwap,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,plus_4_call_vwap,plus_5_call_vwap,minus_3_call_prev_open,minus_2_call_prev_open,minus_1_call_prev_open,atm_call_prev_open,plus_1_call_prev_open,plus_2_call_prev_open,plus_3_call_prev_open,plus_4_call_prev_open,plus_5_call_prev_open,minus_3_call_prev_close,minus_2_call_prev_close,minus_1_call_prev_close,atm_call_prev_close,plus_1_call_prev_close,plus_2_call_prev_close,plus_3_call_prev_close,plus_4_call_prev_close,plus_5_call_prev_close,minus_3_call_prev_volume,minus_2_call_prev_volume,minus_1_call_prev_volume,atm_call_prev_volume,plus_1_call_prev_volume,plus_2_call_prev_volume,plus_3_call_prev_volume,plus_4_call_prev_volume,plus_5_call_prev_volume,minus_3_call_prev_vwap,minus_2_call_prev_vwap,minus_1_call_prev_vwap,atm_call_prev_vwap,plus_1_call_prev_vwap,plus_2_call_prev_vwap,plus_3_call_prev_vwap,plus_4_call_prev_vwap,plus_5_call_prev_vwap,minus_3_put_ticker,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,plus_4_put_ticker,plus_5_put_ticker,minus_3_put_open,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,plus_4_put_open,plus_5_put_open,minus_3_put_high,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,plus_4_put_high,plus_5_put_high,minus_3_put_low,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,plus_4_put_low,plus_5_put_low,minus_3_put_close,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,plus_4_put_close,plus_5_put_close,minus_3_put_volume,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,plus_4_put_volume,plus_5_put_volume,minus_3_put_vwap,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap,plus_4_put_vwap,plus_5_put_vwap,minus_3_put_prev_open,minus_2_put_prev_open,minus_1_put_prev_open,atm_put_prev_open,plus_1_put_prev_open,plus_2_put_prev_open,plus_3_put_prev_open,plus_4_put_prev_open,plus_5_put_prev_open,minus_3_put_prev_close,minus_2_put_prev_close,minus_1_put_prev_close,atm_put_prev_close,plus_1_put_prev_close,plus_2_put_prev_close,plus_3_put_prev_close,plus_4_put_prev_close,plus_5_put_prev_close,minus_3_put_prev_volume,minus_2_put_prev_volume,minus_1_put_prev_volume,atm_put_prev_volume,plus_1_put_prev_volume,plus_2_put_prev_volume,plus_3_put_prev_volume,plus_4_put_prev_volume,plus_5_put_prev_volume,minus_3_put_prev_vwap,minus_2_put_prev_vwap,minus_1_put_prev_vwap,atm_put_prev_vwap,plus_1_put_prev_vwap,plus_2_put_prev_vwap,plus_3_put_prev_vwap,plus_4_put_prev_vwap,plus_5_put_prev_vwap
2025-06-06,598.66,600.83,596.86,599.14,593.05,66588743.0,2025-06-06,587,589,591,593,595,597,599,601,603,O:SPY250606C00587000,O:SPY250606C00589000,O:SPY250606C00591000,O:SPY250606C00593000,O:SPY250606C00595000,O:SPY250606C00597000,O:SPY250606C00599000,O:SPY250606C00601000,O:SPY250606C00603000,11.64,9.54,7.79,5.78,4.01,2.52,1.4,0.54,0.19,13.68,11.85,9.85,7.88,6.05,4.25,2.66,1.36,0.53,10.29,8.1,6.2,4.14,2.45,1.11,0.11,0.01,0.01,12.13,10.23,8.28,6.1,4.23,2.2,0.25,0.01,0.01,547,1226,6980,5744,18774,71604.0,409470.0,408173.0,162120.0,12.2522,9.9416,8.0995,6.3366,4.1765,2.1144,1.0352,0.4238,0.1409,11.22,9.66,8.02,6.36,4.95,3.69,2.65,1.74,1.16,7.2,5.95,4.17,2.8,1.8,2.98,0.57,0.29,0.14,715,1558,8929,22230,69213.0,84877.0,43458.0,35676.0,36278.0,9.2616,6.9667,4.3973,3.1583,2.9569,2.2731,1.657,0.8689,0.4594,O:SPY250606P00587000,O:SPY250606P00589000,O:SPY250606P00591000,O:SPY250606P00593000,O:SPY250606P00595000,O:SPY250606P00597000,O:SPY250606P00599000,O:SPY250606P00601000,O:SPY250606P00603000,0.05,0.06,0.13,0.25,0.51,0.99,1.78,3.08,4.62,0.08,0.11,0.18,0.33,0.65,1.29,2.46,4.19,6.12,0.01,0.01,0.01,0.01,0.01,0.01,0.05,1.0,2.74,0.01,0.01,0.01,0.01,0.01,0.01,0.06,1.88,3.87,16862,45154,44552,55514,222086,346615.0,548498.0,51193.0,6028.0,0.0433,0.0597,0.0846,0.143,0.2553,0.5401,0.8438,1.8706,3.8879,0.53,0.78,0.97,1.52,2.07,2.87,3.84,4.99,6.28,0.8,1.18,1.71,2.46,3.43,2.05,6.19,7.81,10.16,26310,35720,38650,83817,97605.0,36282.0,10680.0,1142.0,533.0,0.764,1.0652,1.448,1.977,2.5277,2.9678,3.8283,5.6284,6.7747
2025-06-09,599.72,601.25,598.49,599.68,599.14,53016418.0,2025-06-09,593,595,597,599,601,603,605,607,609,O:SPY250609C00593000,O:SPY250609C00595000,O:SPY250609C00597000,O:SPY250609C00599000,O:SPY250609C00601000,O:SPY250609C00603000,O:SPY250609C00605000,O:SPY250609C00607000,O:SPY250609C00609000,6.75,4.99,3.36,1.92,0.97,0.36,0.1,0.03,0.02,8.15,6.23,4.27,2.4,1.05,0.41,0.15,0.04,0.02,5.74,3.95,2.3,0.34,0.01,0.01,0.01,0.01,0.01,6.42,4.39,2.3,0.51,0.01,0.01,0.01,0.01,0.01,1376,6688,12415,251899,471838,149209.0,55129.0,13485.0,2966.0,7.0554,5.0734,3.184,1.5583,0.5198,0.1215,0.0432,0.0209,0.0127,6.4,4.85,3.5,2.34,1.42,0.74,0.35,0.15,0.06,6.67,5.04,3.47,2.2,1.24,0.61,0.27,0.1,0.04,1223,4089,12639,71848,63332.0,38878.0,45438.0,19062.0,7022.0,6.8345,5.1423,3.3583,2.3441,1.4372,0.726,0.3395,0.1608,0.0647,O:SPY250609P00593000,O:SPY250609P00595000,O:SPY250609P00597000,O:SPY250609P00599000,O:SPY250609P00601000,O:SPY250609P00603000,O:SPY250609P00605000,O:SPY250609P00607000,O:SPY250609P00609000,0.16,0.35,0.69,1.29,2.26,3.62,5.5,7.42,10.04,0.21,0.45,0.92,1.75,3.0,4.65,6.49,8.1,10.24,0.01,0.01,0.01,0.02,0.41,1.86,3.88,5.9,7.85,0.01,0.01,0.01,0.06,1.63,3.45,5.65,6.5,9.0,42802,81488,146162,423759,199244,11027.0,5234.0,1346.0,161.0,0.0725,0.137,0.2671,0.6223,0.8577,2.522,4.7291,6.8208,9.1165,0.86,1.27,1.92,2.7,3.8,5.2,6.84,6.98,10.12,0.5,0.77,1.21,1.91,2.96,4.35,6.09,7.8,10.0,16346,53225,42974,115748,10613.0,2116.0,1822.0,204.0,138.0,0.6039,0.9266,1.4158,2.012,2.9911,4.3291,6.0659,7.7875,10.0843
2025-06-10,600.22,603.47,599.09,603.08,599.68,66246973.0,2025-06-10,594,596,598,600,602,604,606,608,610,O:SPY250610C00594000,O:SPY250610C00596000,O:SPY250610C00598000,O:SPY250610C00600000,O:SPY250610C00602000,O:SPY250610C00604000,O:SPY250610C00606000,O:SPY250610C00608000,O:SPY250610C00610000,6.62,4.73,3.0,1.63,0.74,0.24,0.06,0.02,0.02,9.4,7.4,5.43,3.5,1.68,0.51,0.12,0.05,0.03,5.92,3.69,2.08,0.9,0.18,0.01,0.01,0.01,0.01,8.37,6.33,4.36,2.4,0.41,0.01,0.02,0.01,0.01,809,3829,19806,180773,552515,191622.0,59726.0,16264.0,18847.0,7.3525,5.2729,3.404,1.6571,0.6503,0.1571,0.0504,0.024,0.0165,6.56,4.85,3.41,2.32,1.3,0.71,0.35,0.16,0.06,5.8,4.09,2.68,1.52,0.77,0.35,0.12,0.04,0.02,871,2512,17408,94671,70153.0,21585.0,20705.0,13174.0,23712.0,6.3922,4.7877,3.2533,2.0764,1.2695,0.623,0.2803,0.1064,0.0503,O:SPY250610P00594000,O:SPY250610P00596000,O:SPY250610P00598000,O:SPY250610P00600000,O:SPY250610P00602000,O:SPY250610P00604000,O:SPY250610P00606000,O:SPY250610P00608000,O:SPY250610P00610000,0.17,0.33,0.66,1.27,2.51,3.96,5.71,7.64,9.5,0.24,0.5,0.98,1.84,3.19,4.93,6.81,8.01,10.52,0.01,0.01,0.01,0.01,0.02,0.84,2.69,4.63,6.99,0.01,0.01,0.01,0.02,0.11,1.72,3.3,5.5,7.43,41543,67097,148598,430412,309574,23407.0,2926.0,1649.0,422.0,0.0634,0.1247,0.2966,0.5685,0.8017,1.9723,4.3095,6.1281,8.7769,0.72,1.12,1.71,2.49,3.6,4.94,6.55,9.4,10.36,0.37,0.65,1.2,2.02,3.3,4.9,6.75,8.54,10.56,10987,33574,40062,99167,6583.0,2350.0,628.0,245.0,163.0,0.3971,0.7436,1.2711,1.8451,2.8912,4.3515,5.9937,7.8445,9.6465
2025-06-11,604.19,605.06,599.27,601.36,603.08,73658225.0,2025-06-11,597,599,601,603,605,607,609,611,613,O:SPY250611C00597000,O:SPY250611C00599000,O:SPY250611C00601000,O:SPY250611C00603000,O:SPY250611C00605000,O:SPY250611C00607000,O:SPY250611C00609000,O:SPY250611C00611000,O:SPY250611C00613000,7.11,5.42,3.65,2.19,1.03,0.41,0.11,0.04,0.02,8.07,6.12,4.18,2.4,1.06,0.41,0.13,0.05,0.03,2.86,1.18,0.21,0.01,0.01,0.01,0.01,0.01,0.01,4.28,2.44,0.57,0.02,0.01,0.01,0.01,0.01,0.01,5279,21006,185831,438639,619617,184530.0,54008.0,21905.0,4491.0,5.3779,2.7854,1.1307,0.9703,0.4882,0.1279,0.0536,0.0181,0.0129,4.54,3.45,2.39,1.49,0.84,0.44,0.21,0.09,0.04,6.15,4.55,3.11,1.98,1.17,0.64,0.32,0.13,0.06,2659,8332,75795,68654,41129.0,15817.0,32158.0,8268.0,6037.0,5.2848,3.7603,2.6368,1.876,1.0373,0.5622,0.3084,0.1128,0.0544,O:SPY250611P00597000,O:SPY250611P00599000,O:SPY250611P00601000,O:SPY250611P00603000,O:SPY250611P00605000,O:SPY250611P00607000,O:SPY250611P00609000,O:SPY250611P00611000,O:SPY250611P00613000,0.15,0.25,0.51,0.99,1.87,3.43,5.21,6.87,10.09,0.57,1.21,2.31,3.92,5.75,7.5,9.0,11.07,13.45,0.01,0.01,0.04,0.28,0.96,2.24,4.11,6.03,8.25,0.01,0.01,0.04,1.51,3.48,5.62,7.84,9.67,12.59,109254,174906,250378,352350,94554,7859.0,1694.0,269.0,189.0,0.1081,0.2953,0.6258,0.9606,1.5659,3.2791,5.6667,8.0065,9.645,1.45,2.06,2.93,3.95,5.24,6.89,8.25,9.97,11.9,0.74,1.15,1.73,2.6,3.75,5.2,6.72,8.36,10.19,26146,29178,68183,30742,2649.0,765.0,304.0,434.0,26.0,0.8769,1.399,2.0544,2.6234,3.9855,5.7165,7.3384,8.4785,10.6412
2025-06-12,600.01,603.75,599.52,603.75,601.36,64129003.0,2025-06-12,595,597,599,601,603,605,607,609,611,O:SPY250612C00595000,O:SPY250612C00597000,O:SPY250612C00599000,O:SPY250612C00601000,O:SPY250612C00603000,O:SPY250612C00605000,O:SPY250612C00607000,O:SPY250612C00609000,O:SPY250612C00611000,5.36,3.65,2.11,1.09,0.44,0.14,0.03,0.02,0.01,8.64,6.66,4.8,3.02,1.5,0.54,0.15,0.05,0.03,4.9,3.24,1.83,0.83,0.12,0.01,0.01,0.01,0.01,8.49,6.41,4.49,2.47,0.5,0.02,0.01,0.01,0.01,1615,4168,21571,151117,467736,285514.0,77328.0,26452.0,18173.0,6.7887,4.9621,3.0905,1.5695,0.7855,0.1787,0.0457,0.0254,0.0105,9.37,7.54,5.72,4.2,2.93,1.85,1.06,0.54,0.22,6.93,5.25,3.67,2.29,1.25,0.57,0.2,0.07,0.03,1696,2104,10636,57904,88433.0,116325.0,33063.0,16813.0,19556.0,7.4274,5.4808,3.4954,2.2988,1.9649,1.2948,0.6391,0.2309,0.1192,O:SPY250612P00595000,O:SPY250612P00597000,O:SPY250612P00599000,O:SPY250612P00601000,O:SPY250612P00603000,O:SPY250612P00605000,O:SPY250612P00607000,O:SPY250612P00609000,O:SPY250612P00611000,0.36,0.67,1.13,2.0,3.4,5.15,6.54,8.96,10.49,0.36,0.69,1.3,2.31,3.77,5.54,7.37,9.42,11.42,0.01,0.01,0.01,0.01,0.03,1.32,3.35,4.7,7.35,0.01,0.01,0.01,0.01,0.04,1.55,3.44,5.36,7.52,59130,83067,172256,300561,348585,25789.0,2463.0,388.0,272.0,0.1174,0.2065,0.4114,0.5363,0.8412,2.3508,4.3895,6.2816,8.794,0.35,0.54,0.78,1.18,1.78,2.82,4.08,5.5,7.82,0.43,0.69,1.07,1.71,2.64,3.98,5.61,7.68,9.75,25146,20520,32759,60762,62501.0,13815.0,1648.0,435.0,170.0,0.5128,0.8052,1.3579,2.0548,2.0745,2.7367,4.3407,5.9793,7.739
2025-06-13,598.5,601.85,595.48,597.0,603.75,89505996.0,2025-06-13,598,600,602,604,606,608,610,612,614,O:SPY250613C00598000,O:SPY250613C00600000,O:SPY250613C00602000,O:SPY250613C00604000,O:SPY250613C00606000,O:SPY250613C00608000,O:SPY250613C00610000,O:SPY250613C00612000,O:SPY250613C00614000,2.32,1.27,0.59,0.23,0.08,0.04,0.02,0.02,0.01,4.04,2.35,1.07,0.45,0.2,0.07,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,259629,566258,359919,118924,32985,27563.0,25597.0,7525.0,26726.0,1.1781,0.9197,0.4896,0.152,0.0639,0.0296,0.0166,0.0162,0.01,3.92,2.62,1.62,0.93,0.47,0.23,0.1,0.05,0.02,6.08,4.36,2.81,1.55,0.71,0.25,0.08,0.03,0.02,2821,18688,59628,65237,32379.0,24385.0,38469.0,7267.0,1804.0,5.0729,3.4454,2.5397,1.5484,0.7792,0.3321,0.1371,0.0593,0.0257,O:SPY250613P00598000,O:SPY250613P00600000,O:SPY250613P00602000,O:SPY250613P00604000,O:SPY250613P00606000,O:SPY250613P00608000,O:SPY250613P00610000,O:SPY250613P00612000,O:SPY250613P00614000,1.71,2.64,4.06,5.87,7.31,9.27,11.64,13.11,15.54,2.71,4.48,6.35,8.2,10.1,12.46,14.0,16.23,17.05,0.21,0.5,1.18,2.49,4.28,6.2,8.24,10.72,12.92,0.5,2.37,4.44,6.73,10.08,11.17,12.99,15.54,16.93,388818,319871,62208,12689,1853,532.0,738.0,217.0,47.0,1.0716,1.3879,2.2712,5.0446,6.5408,8.8778,10.375,12.3688,14.7928,1.69,2.38,3.38,2.33,6.38,8.05,10.0,10.94,10.83,0.44,0.69,1.14,1.91,3.01,4.55,6.33,8.82,10.3,34476,121969,94777,40260,3801.0,1352.0,1128.0,165.0,162.0,0.9264,1.2915,1.7361,2.3536,3.8671,5.313,7.6692,9.4005,9.6736
2025-06-16,600.4,604.45,600.22,602.68,597.0,79984125.0,2025-06-16,591,593,595,597,599,601,603,605,607,O:SPY250616C00591000,O:SPY250616C00593000,O:SPY250616C00595000,O:SPY250616C00597000,O:SPY250616C00599000,O:SPY250616C00601000,O:SPY250616C00603000,O:SPY250616C00605000,O:SPY250616C00607000,9.52,7.56,5.74,3.91,2.37,1.17,0.41,0.11,0.04,13.16,11.21,9.44,7.5,5.56,3.69,2.0,0.71,0.18,9.52,7.47,5.65,3.88,2.34,0.88,0.01,0.01,0.01,11.31,10.0,7.85,5.91,3.82,1.93,0.11,0.01,0.01,360,515,6048,5378,13356,93802.0,513310.0,314784.0,143034.0,11.4606,9.793,7.8635,5.5565,3.584,1.8375,0.7092,0.3279,0.0928,9.44,8.24,6.23,4.31,3.24,2.14,1.45,0.87,0.49,7.34,6.14,4.67,3.34,2.2,1.36,0.74,0.38,0.17,1092,1482,9385,35927,49386.0,78030.0,37948.0,54530.0,49342.0,8.5558,6.131,4.789,3.3046,2.8271,2.011,1.2788,0.6255,0.2559,O:SPY250616P00591000,O:SPY250616P00593000,O:SPY250616P00595000,O:SPY250616P00597000,O:SPY250616P00599000,O:SPY250616P00601000,O:SPY250616P00603000,O:SPY250616P00605000,O:SPY250616P00607000,0.11,0.17,0.31,0.54,1.0,1.76,3.0,4.6,6.03,0.11,0.19,0.32,0.57,1.03,1.81,3.06,4.6,6.03,0.01,0.01,0.01,0.01,0.01,0.01,0.1,1.33,2.82,0.01,0.01,0.01,0.01,0.01,0.01,0.16,2.06,3.95,12586,29208,40366,61907,109034,310191.0,515567.0,52540.0,5542.0,0.0517,0.0458,0.0876,0.1469,0.218,0.4267,0.8827,1.99,3.7778,1.47,1.71,2.2,2.97,3.67,4.66,5.86,7.28,8.95,1.15,1.51,2.0,2.67,3.55,4.74,6.43,7.82,9.95,14804,31920,91121,72247,48229.0,20524.0,7691.0,3359.0,838.0,1.2504,1.6562,1.9952,2.6759,2.9786,3.3584,5.5699,6.3759,7.8008
2025-06-17,600.21,601.75,596.76,597.53,602.68,82209365.0,2025-06-17,597,599,601,603,605,607,609,611,613,O:SPY250617C00597000,O:SPY250617C00599000,O:SPY250617C00601000,O:SPY250617C00603000,O:SPY250617C00605000,O:SPY250617C00607000,O:SPY250617C00609000,O:SPY250617C00611000,O:SPY250617C00613000,3.74,2.24,1.08,0.41,0.12,0.02,0.01,0.01,0.01,4.79,2.98,1.46,0.53,0.2,0.11,0.03,0.02,0.02,0.52,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,88393,212145,588078,259137,76486,28543.0,11618.0,4330.0,202.0,1.3927,0.7589,0.7491,0.2334,0.0688,0.0245,0.0124,0.0103,0.0101,4.73,3.28,2.09,1.19,0.57,0.25,0.1,0.03,0.01,6.35,4.6,3.0,1.64,0.73,0.27,0.1,0.03,0.01,1618,3205,22130,92681,55448.0,25504.0,19343.0,7380.0,3790.0,6.3477,4.5012,2.8997,1.8392,1.0329,0.4499,0.1979,0.0738,0.0351,O:SPY250617P00597000,O:SPY250617P00599000,O:SPY250617P00601000,O:SPY250617P00603000,O:SPY250617P00605000,O:SPY250617P00607000,O:SPY250617P00609000,O:SPY250617P00611000,O:SPY250617P00613000,0.56,1.02,1.86,3.06,5.04,7.01,8.34,10.99,12.34,1.05,2.4,4.25,6.15,8.03,10.2,11.8,13.57,15.13,0.1,0.25,0.62,1.67,3.36,5.56,7.75,9.45,11.6,0.17,1.54,3.57,5.56,7.35,9.58,10.78,13.05,15.08,308060,376886,284014,25450,4701,951.0,510.0,202.0,61.0,0.4536,0.7989,1.2036,2.735,4.6379,6.7421,9.8035,10.9429,12.1936,1.28,1.85,2.65,3.74,5.17,6.78,7.65,9.92,12.94,0.4,0.63,1.0,1.66,2.74,4.27,7.12,7.96,10.95,24898,27966,67271,132391,18782.0,4991.0,939.0,277.0,86.0,0.5763,0.8564,1.4104,2.0988,2.8471,4.5672,5.9637,8.4079,9.9052
2025-06-18,598.44,601.22,596.47,597.44,597.53,76605029.0,2025-06-18,592,594,596,598,600,602,604,606,608,O:SPY250618C00592000,O:SPY250618C00594000,O:SPY250618C00596000,O:SPY250618C00598000,O:SPY250618C00600000,O:SPY250618C00602000,O:SPY250618C00604000,O:SPY250618C00606000,O:SPY250618C00608000,6.57,4.95,3.55,2.34,1.28,0.61,0.24,0.08,0.02,9.7,7.48,5.65,4.0,2.49,1.28,0.52,0.2,0.1,4.97,2.9,1.11,0.05,0.01,0.01,0.01,0.01,0.01,5.89,3.91,1.9,0.14,0.01,0.01,0.01,0.01,0.01,1733,4045,17444,182754,458237,218242.0,104784.0,125968.0,24406.0,7.2145,5.4947,3.4661,1.5066,1.2581,0.5788,0.2513,0.0888,0.0578,9.45,7.63,5.6,4.19,2.93,1.89,1.14,0.62,0.33,6.88,5.32,3.91,2.7,1.68,0.94,0.45,0.21,0.09,239,1027,8257,35240,75647.0,59994.0,23911.0,21106.0,13250.0,7.709,6.331,4.4422,3.1236,2.4971,1.858,0.954,0.502,0.2515,O:SPY250618P00592000,O:SPY250618P00594000,O:SPY250618P00596000,O:SPY250618P00598000,O:SPY250618P00600000,O:SPY250618P00602000,O:SPY250618P00604000,O:SPY250618P00606000,O:SPY250618P00608000,0.48,0.86,1.28,1.96,2.92,4.45,6.03,8.23,9.99,0.59,0.98,1.54,2.35,3.62,5.5,7.5,9.21,11.12,0.01,0.01,0.01,0.16,0.89,1.89,3.34,4.66,6.97,0.01,0.01,0.01,0.22,1.99,4.04,5.96,8.37,9.39,63377,93589,200005,329202,334949,36135.0,6697.0,1507.0,1445.0,0.1882,0.3086,0.5704,1.0612,1.7547,2.8284,4.5302,6.19,8.1422,0.73,1.02,1.41,1.97,2.71,3.64,4.98,6.26,7.58,1.28,1.71,2.3,3.07,4.05,5.37,6.92,8.5,10.32,17523,24595,30866,56018,90244.0,20175.0,2605.0,1261.0,558.0,1.0076,1.349,1.8721,2.4292,2.6627,3.4519,4.9551,6.2695,8.6109
2025-06-20,598.38,599.46,592.86,594.28,597.44,94051374.0,2025-06-20,591,593,595,597,599,601,603,605,607,O:SPY250620C00591000,O:SPY250620C00593000,O:SPY250620C00595000,O:SPY250620C00597000,O:SPY250620C00599000,O:SPY250620C00601000,O:SPY250620C00603000,O:SPY250620C00605000,O:SPY250620C00607000,7.18,5.45,3.82,2.42,1.21,0.54,0.2,0.07,0.02,8.5,6.57,4.78,3.08,1.68,0.7,0.23,0.08,0.04,2.36,0.72,0.03,0.01,0.01,0.01,0.01,0.01,0.01,3.52,1.54,0.12,0.01,0.01,0.01,0.01,0.01,0.01,6778,90657,457467,302982,328266,141246.0,57766.0,35363.0,17633.0,3.7788,1.5629,0.9374,0.6356,0.4591,0.266,0.0989,0.0446,0.0222,8.08,6.39,5.15,3.93,2.77,1.9,1.22,0.78,0.39,6.96,5.18,3.73,2.53,1.6,0.9,0.46,0.21,0.08,1468,3478,33452,22933,60155.0,68375.0,54430.0,55790.0,18115.0,8.1197,6.38,5.1873,3.2008,2.4851,1.8543,1.0634,0.6347,0.3392,O:SPY250620P00591000,O:SPY250620P00593000,O:SPY250620P00595000,O:SPY250620P00597000,O:SPY250620P00599000,O:SPY250620P00601000,O:SPY250620P00603000,O:SPY250620P00605000,O:SPY250620P00607000,0.2,0.31,0.6,1.08,2.02,3.52,4.9,6.75,8.92,0.79,1.45,2.5,4.24,6.17,7.92,9.89,11.98,13.68,0.01,0.01,0.06,0.64,1.24,2.27,3.8,5.6,7.6,0.02,0.03,0.41,2.46,4.33,6.55,8.27,10.11,11.92,115123,393972,458877,191088,45018,7189.0,2830.0,2870.0,920.0,0.2527,0.5496,1.0681,1.7937,2.5562,4.9211,6.6558,8.1693,11.6137,2.15,2.67,3.32,4.1,5.04,6.34,7.9,9.14,13.26,1.27,1.74,2.37,3.18,4.26,5.5,7.21,8.78,10.6,14350,19854,79839,54597,43073.0,22749.0,4003.0,2418.0,575.0,1.516,1.8932,2.4812,3.5209,4.1522,5.199,6.7084,7.8426,9.5856
2025-06-23,595.04,600.54,591.89,600.15,594.28,87426039.0,2025-06-23,588,590,592,594,596,598,600,602,604,O:SPY250623C00588000,O:SPY250623C00590000,O:SPY250623C00592000,O:SPY250623C00594000,O:SPY250623C00596000,O:SPY250623C00598000,O:SPY250623C00600000,O:SPY250623C00602000,O:SPY250623C00604000,7.12,5.42,3.69,2.19,1.04,0.37,0.1,0.03,0.01,12.31,10.51,8.06,6.6,4.49,2.5,0.63,0.14,0.05,4.54,2.88,1.57,0.69,0.23,0.06,0.01,0.01,0.01,12.01,10.07,7.66,6.09,0.56,2.21,0.26,0.01,0.01,989,5949,11015,96404,323345,448356.0,409673.0,109798.0,28152.0,7.8662,5.6118,3.3702,1.8292,1.1226,0.7431,0.2186,0.0477,0.0224,10.99,8.93,7.16,5.61,4.5,3.0,2.02,1.16,0.61,7.38,5.8,4.3,2.92,1.8,0.95,0.44,0.19,0.08,396,2904,4755,39099,52708.0,51767.0,85863.0,34431.0,12557.0,7.6653,5.9631,4.4303,2.9644,2.2202,1.6314,0.9238,0.5001,0.3166,O:SPY250623P00588000,O:SPY250623P00590000,O:SPY250623P00592000,O:SPY250623P00594000,O:SPY250623P00596000,O:SPY250623P00598000,O:SPY250623P00600000,O:SPY250623P00602000,O:SPY250623P00604000,0.18,0.34,0.6,1.11,2.01,3.45,5.35,7.59,9.62,0.52,0.95,2.03,2.77,4.34,6.09,8.1,9.5,11.34,0.01,0.01,0.01,0.01,0.01,0.01,0.06,1.5,3.54,0.01,0.01,0.01,0.02,0.01,0.02,0.1,1.87,4.19,91187,173893,172912,340116,409361,329815.0,69459.0,4736.0,1822.0,0.1821,0.2797,0.5189,0.7496,0.9401,0.8633,1.6571,4.0897,6.2975,0.56,0.73,1.07,1.44,1.66,2.76,3.6,5.17,6.32,0.83,1.13,1.57,2.16,3.03,4.32,5.7,7.2,9.3,15805,49058,44373,66416,41010.0,17911.0,9788.0,1386.0,862.0,0.968,1.3122,1.8763,2.5159,3.1184,3.5656,5.2689,6.5317,8.5383
